ProblemName,T_default,T_farkasdiving,N_default,N_farkasdiving,DivingSolsMax_default,DivingSolsMax_farkasdiving,FDSols_default,FDSols_farkasdiving,DivingBestSolsMax_default,DivingBestSolsMax_farkasdiving,FDBestSols_default,FDBestSols_farkasdiving,DivingConfsMax_default,DivingConfsMax_farkasdiving,FDConfs_default,FDConfs_farkasdiving,TQ+1_default,TQ+1_farkasdiving,NQ+100_default,NQ+100_farkasdiving
neos-551991,131.7,133.25,615,615,0,0,0,0,0,0,0,0,293,293,0,0,1,1.01168048229088,1,1
neos-551991,98.36,99.2,665,665,0,0,0,0,0,0,0,0,215,215,0,0,1,1.00845410628019,1,1
neos-551991,137.35,138.85,575,575,0,0,0,0,0,0,0,0,99,99,0,0,1,1.01084206722082,1,1
neos-551991,259.39,261.25,1527,1527,0,0,0,0,0,0,0,0,116,116,0,0,1,1.00714313145666,1,1
neos-555001,1.04,2.17,1,1,0,0,0,0,0,0,0,0,0,12,0,12,1,1.55392156862745,1,1
neos-555001,0.67,8.05,1,383,0,1,0,0,0,1,0,0,0,120,0,10,1,5.41916167664671,1,4.78217821782178
neos-555001,0.72,0.7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.988372093023256,1,1
neos-555001,0.95,6.49,1,218,0,0,0,0,0,0,0,0,0,70,0,70,1,3.84102564102564,1,3.14851485148515
neos-555298,58.31,53.14,1100,655,1,0,0,1,1,1,0,1,12,9,0,9,1,0.912830888551678,1,0.629166666666667
neos-555298,56.61,51.74,1014,685,1,1,0,1,1,1,0,1,15,9,0,2,1,0.915466064919285,1,0.704667863554758
neos-555298,45.83,38.27,582,299,0,0,0,1,0,1,0,1,18,35,0,6,1,0.838565022421525,1,0.585043988269795
neos-555298,56.29,60.88,1091,638,0,0,0,1,0,1,0,1,46,26,0,14,1,1.08011869436202,1,0.619647355163728
neos-555343,262.55,571.14,13175,49279,2,0,0,1,2,5,0,1,742,1002,0,1002,1,2.17089736292924,1,3.71969868173258
neos-555343,7200,3912.8,1098062,303934,1,0,0,1,2,1,0,1,6168,7402,0,2700,1,0.543507846132482,1,0.276857148580993
neos-555343,1202.76,4367.25,185371,450743,1,1,0,0,3,1,0,0,4599,4089,0,12,1,3.62883797434705,1,2.43080050250443
neos-555343,1273.73,892.88,158908,121732,0,0,0,0,2,0,0,0,969,4363,0,414,1,0.701230848885646,1,0.766200442745019
neos-555424,1948.51,1107.6,433289,96804,1,0,0,1,1,1,0,1,4953,2908,0,1231,1,0.568655713486979,1,0.223595891912347
neos-555424,384.78,84.69,52136,3738,1,0,0,1,1,1,0,1,954,315,0,12,1,0.222121416351288,1,0.073474232330194
neos-555424,441.68,192.18,60699,20100,0,1,0,1,1,3,0,1,1216,396,0,5,1,0.43638745820909,1,0.332242306616885
neos-555424,786.56,6470.56,155876,929190,1,1,0,1,2,3,0,1,4404,8507,0,3309,1,8.21722789374778,1,5.95790378006873
neos-555694,8.26,3.29,21,2,0,0,0,1,0,1,0,1,0,41,0,41,1,0.463282937365011,1,0.84297520661157
neos-555694,3.1,2.83,6,3,0,0,0,3,0,3,0,3,0,4,0,4,1,0.934146341463415,1,0.971698113207547
neos-555694,3.37,3.88,6,6,0,0,0,1,0,1,0,1,0,4,0,4,1,1.11670480549199,1,1
neos-555694,2.71,6.02,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8921832884097,1,1.00943396226415
neos-555771,2.74,3.21,6,7,0,0,0,1,0,1,0,1,0,7,0,7,1,1.12566844919786,1,1.00943396226415
neos-555771,7.89,3.02,41,3,0,0,0,3,0,3,0,3,0,5,0,5,1,0.452193475815523,1,0.730496453900709
neos-555771,2.33,2.01,6,2,0,0,0,2,0,2,0,2,0,0,0,0,1,0.903903903903904,1,0.962264150943396
neos-555771,2.27,1,6,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.611620795107034,1,0.952830188679245
neos-555884,7200,7200,891052,749187,1,2,0,0,0,2,0,0,5943,2939,0,5,1,1,1,0.840807179919924
neos-555884,7200,7200,959891,946451,1,0,0,0,1,3,0,0,5257,3611,0,33,1,1,1,0.985999868748769
neos-555884,7200,7200,1003392,975471,1,1,0,0,1,5,0,0,4250,15983,0,17,1,1,1,0.972176160846325
neos-555884,7200,7200,1002806,881964,1,0,0,0,0,4,0,0,10409,3406,0,6,1,1,1,0.879508149318082
neos-555927,7200,7200,2283610,2192751,1,1,0,3,2,3,0,3,40248,18233,0,11636,1,1,1,0.960214300414676
neos-555927,7200,7200,2247509,2161933,2,2,0,0,2,2,0,0,43796,32366,0,44,1,1,1,0.961925761998639
neos-555927,7200,7200,2333014,2133964,4,0,0,7,1,7,0,7,17523,32568,0,12978,1,1,1,0.914684837517584
neos-555927,7200,7200,2353215,2264565,1,2,0,0,4,0,0,0,10848,7336,0,14,1,1,1,0.962329734863374
neos-565672,3159.29,3300.74,34,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04475855063934,1,0.962686567164179
neos-565672,4453.48,4075.05,22,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915045078213394,1,0.868852459016393
neos-565672,3625.84,3614.12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.996768536797874,1,1
neos-565672,4657.22,4558.32,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0.978768714229899,1,1
neos-565815,9.61,9.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00282752120641,1,1
neos-565815,10.49,10.51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00174064403829,1,1
neos-565815,7.63,7.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99188876013905,1,1
neos-565815,8.72,8.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.994855967078189,1,1
neos-570431,9.54,9.6,277,277,0,0,0,0,0,0,0,0,10,10,0,0,1,1.00569259962049,1,1
neos-570431,10.59,10.65,375,375,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00517687661777,1,1
neos-570431,9.42,9.55,285,285,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01247600767754,1,1
neos-570431,10.28,10.45,285,285,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01507092198582,1,1
neos-574665,7200,7200,11823492,11731149,1,1,0,1,2,1,0,1,2707,1319,0,130,1,1,1,0.99218993686521
neos-574665,7200,7200,8377099,7389802,1,1,0,2,1,2,0,2,382,504,0,382,1,1,1,0.882144735967237
neos-574665,7200,7200,7561523,5149872,1,1,0,1,1,2,0,1,353,497,0,414,1,1,1,0.6810670143169
neos-574665,7200,7200,10813446,12464902,1,1,0,1,0,1,0,1,546,1017,0,255,1,1,1,1.15272104081307
neos-578379,169.36,168.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.996830241840808,1,1
neos-578379,171.15,169.83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.992332268370607,1,1
neos-578379,181.8,181.49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998304157549234,1,1
neos-578379,171.99,170.83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.993294410081507,1,1
neos-582605,7200,7200,1245501,1242457,0,0,0,0,3,3,0,0,474,474,0,0,1,1,1,0.99755619977826
neos-582605,7200,7200,1158851,1158255,0,0,0,0,1,1,0,0,587,587,0,0,1,1,1,0.999485741847584
neos-582605,7200,7200,1113610,1107569,0,0,0,0,1,1,0,0,383,383,0,0,1,1,1,0.99457578723366
neos-582605,7200,7200,1128241,1121335,0,0,0,0,1,1,0,0,365,365,0,0,1,1,1,0.993879509829032
neos-583731,8.18,8.25,29,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00762527233115,1,1
neos-583731,6.65,6.71,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0078431372549,1,1
neos-583731,11.43,11.51,42,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00643604183427,1,1
neos-583731,6.58,6.66,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01055408970976,1,1
neos-584146,7200,7200,2258506,2252842,0,0,0,0,6,6,0,0,929,929,0,0,1,1,1,0.997492258499269
neos-584146,7200,7200,2639465,2633782,0,0,0,0,3,3,0,0,1363,1363,0,0,1,1,1,0.997846993728133
neos-584146,7200,7200,1659074,1650980,0,0,0,0,4,4,0,0,374,346,0,0,1,1,1,0.995121668975044
neos-584146,7200,7200,2799776,2802053,0,0,0,0,4,4,0,0,991,991,0,0,1,1,1,1.00081325030108
neos-584851,7.52,7.6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0093896713615,1,1
neos-584851,16.99,17.17,70,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01000555864369,1,1
neos-584851,13.94,13.94,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-584851,14,14,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-584866,7200,7200,269215,261916,0,0,0,0,1,1,0,0,232,232,0,0,1,1,1,0.972897907654605
neos-584866,7200,7200,260943,254866,0,0,0,0,0,0,0,0,154,154,0,0,1,1,1,0.976720310446938
neos-584866,7200,7200,259269,251324,1,1,0,0,0,0,0,0,87,87,0,0,1,1,1,0.969367966102348
neos-584866,7200,7200,281465,276742,0,0,0,0,0,0,0,0,98,98,0,0,1,1,1,0.983225898105233
neos-585192,15.82,15.89,406,406,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00416171224732,1,1
neos-585192,19.92,20,676,676,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0038240917782,1,1
neos-585192,18.88,18.76,359,359,0,0,0,0,0,0,0,0,0,0,0,0,1,0.993963782696177,1,1
neos-585192,19.78,19.87,606,606,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00433108758422,1,1
neos-585467,10.23,10.22,91,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0.999109528049866,1,1
neos-585467,9.21,9.26,93,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0048971596474,1,1
neos-585467,6.7,6.72,39,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0025974025974,1,1
neos-585467,8.84,8.84,89,89,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-593853,199.18,108.07,114959,57342,2,2,0,0,2,2,0,0,868,472,0,0,1,0.544859626336297,1,0.499239520593782
neos-593853,138.41,139.92,63753,63753,1,1,0,0,1,1,0,0,264,264,0,0,1,1.01083136073452,1,1
neos-593853,106.47,100.35,59663,53947,0,0,0,0,0,0,0,0,508,508,0,0,1,0.94305387550014,1,0.904355537707277
neos-593853,89.91,90.09,42458,42458,0,0,0,0,0,0,0,0,289,289,0,0,1,1.0019799802002,1,1
neos-595904,10.66,10.94,3,3,0,0,0,0,0,0,0,0,0,64,0,64,1,1.02401372212693,1,1
neos-595904,18.65,20.97,4,3,0,0,0,0,0,0,0,0,0,150,0,150,1,1.11806615776081,1,0.990384615384615
neos-595904,16.38,13.73,4,4,0,0,0,0,0,0,0,0,0,548,0,548,1,0.847525891829689,1,1
neos-595904,19.97,24.22,5,6,0,0,0,0,0,0,0,0,0,119,0,119,1,1.20267048164044,1,1.00952380952381
neos-595905,1.57,1.57,2,2,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1
neos-595905,1.92,2.3,3,2,0,0,0,0,0,0,0,0,0,53,0,53,1,1.13013698630137,1,0.990291262135922
neos-595905,1.34,1.39,2,2,0,0,0,1,0,1,0,1,0,89,0,89,1,1.02136752136752,1,1
neos-595905,1.48,1.34,2,2,0,0,0,0,0,0,0,0,0,52,0,52,1,0.943548387096774,1,1
neos-595925,9.78,11.52,465,7,0,0,0,0,0,0,0,0,0,130,0,130,1,1.16141001855288,1,0.189380530973451
neos-595925,20.69,16.49,1856,15,0,0,0,0,0,0,0,0,15,18,0,18,1,0.806362378976487,1,0.05879345603272
neos-595925,10.05,14.24,262,600,0,0,0,0,0,0,0,0,0,31,0,31,1,1.37918552036199,1,1.93370165745856
neos-595925,14.82,10.13,363,3,0,0,0,0,0,0,0,0,0,136,0,136,1,0.703539823008849,1,0.222462203023758
neos-598183,4.65,8.08,4,6,0,0,0,0,0,0,0,0,0,29,0,29,1,1.6070796460177,1,1.01923076923077
neos-598183,6.41,3.99,6,4,0,0,0,0,0,0,0,0,0,31,0,31,1,0.673414304993252,1,0.981132075471698
neos-598183,5.95,6.05,11,18,0,0,0,0,0,0,0,0,0,53,0,53,1,1.01438848920863,1,1.06306306306306
neos-598183,5.5,7.51,7,6,0,0,0,0,0,0,0,0,0,12,0,12,1,1.30923076923077,1,0.990654205607477
neos-603073,146.92,57.64,37727,6238,1,1,0,1,1,1,0,1,93,150,0,150,1,0.396430502974581,1,0.167552277473762
neos-603073,237.52,316.73,46627,86267,0,0,0,0,1,0,0,0,54,36,0,0,1,1.33208955223881,1,1.84833179960194
neos-603073,6383.98,34.69,2173680,3876,0,0,0,1,0,1,0,1,64,18,0,0,1,0.005589680782085,1,0.001829071939203
neos-603073,171.47,201.97,32941,35671,0,0,0,1,0,2,0,1,36,77,0,77,1,1.1768423493941,1,1.08262461789897
neos-611135,7200,7200,253233,188860,1,1,0,0,1,1,0,0,1461,910,0,0,1,1,1,0.74589571828384
neos-611135,7200,7200,197053,181217,0,1,0,0,1,1,0,0,691,1033,0,0,1,1,1,0.919676596349028
neos-611135,7200,7200,184863,178456,1,1,0,0,1,1,0,0,448,544,0,0,1,1,1,0.965360639695507
neos-611135,7200,7200,166771,224658,1,1,0,0,1,0,0,0,698,598,0,0,1,1,1,1.34689670464011
neos-611838,26.61,28,282,292,2,0,0,16,1,2,0,2,1,0,0,0,1,1.05034407823252,1,1.0261780104712
neos-611838,29.33,28.23,319,226,0,0,0,15,0,0,0,0,0,0,0,0,1,0.963732278272338,1,0.778042959427208
neos-611838,25.72,25.04,272,197,2,1,0,14,2,1,0,0,0,0,0,0,1,0.974550898203593,1,0.798387096774194
neos-611838,28.96,28.85,210,204,1,1,0,11,0,0,0,0,0,0,0,0,1,0.996328437917223,1,0.980645161290322
neos-612125,19.94,19.65,45,76,1,0,0,8,0,0,0,0,0,0,0,0,1,0.986150907354346,1,1.21379310344828
neos-612125,23.16,20.96,154,62,0,0,0,10,0,0,0,0,0,0,0,0,1,0.908940397350993,1,0.637795275590551
neos-612125,24.09,19.53,175,38,0,0,0,8,0,0,0,0,0,0,0,0,1,0.818254284575528,1,0.501818181818182
neos-612125,21.59,26.58,161,23,0,0,0,21,0,0,0,0,0,0,0,0,1,1.22089420097388,1,0.471264367816092
neos-612143,27.24,26.58,203,216,0,0,0,13,0,0,0,0,0,0,0,0,1,0.976628895184136,1,1.04290429042904
neos-612143,24.71,23.09,177,116,1,1,0,13,0,0,0,0,0,0,0,0,1,0.936989498249708,1,0.779783393501805
neos-612143,32.28,28.07,170,138,1,1,0,16,1,0,0,0,0,0,0,0,1,0.873497596153846,1,0.881481481481482
neos-612143,29.6,26.88,302,242,0,0,0,12,0,0,0,0,0,0,0,0,1,0.911111111111111,1,0.850746268656716
neos-612162,25,23.93,197,173,0,0,0,3,0,0,0,0,0,0,0,0,1,0.958846153846154,1,0.919191919191919
neos-612162,27.35,26.99,184,181,0,0,0,6,0,0,0,0,0,0,0,0,1,0.987301587301587,1,0.98943661971831
neos-612162,21.42,21.04,219,189,1,0,0,5,0,0,0,0,0,0,0,0,1,0.983050847457627,1,0.905956112852664
neos-612162,25.63,24.73,265,224,0,0,0,10,0,0,0,0,0,0,0,0,1,0.966203529853549,1,0.887671232876712
neos-619167,7200,7200,178,176,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0.992805755395684
neos-619167,7200,7200,150,147,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.988
neos-619167,7200,7200,136,135,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,0.995762711864407
neos-619167,7200,7200,119,118,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.995433789954338
neos-631164,7200,7200,498004,598636,1,5,0,0,4,5,0,0,96,351,0,0,1,1,1,1.20203009813212
neos-631164,7200,7200,261457,274794,1,4,0,0,1,4,0,0,30,12,0,0,1,1,1,1.05099079741701
neos-631164,7200,7200,530556,601177,3,2,0,0,3,3,0,0,275,225,0,0,1,1,1,1.13308244889345
neos-631164,7200,7200,387495,560465,4,1,0,0,4,1,0,0,342,67,0,0,1,1,1,1.44626478669745
neos-631517,7200,7200,481865,482368,8,8,0,0,8,8,0,0,248,248,0,0,1,1,1,1.00104364424803
neos-631517,7200,7200,523823,525599,5,5,0,0,5,5,0,0,305,305,0,0,1,1,1,1.0033898110982
neos-631517,7200,7200,803671,441042,0,2,0,0,0,3,0,0,78,74,0,0,1,1,1,0.548840403547777
neos-631517,7200,7200,605015,387263,0,7,0,0,0,7,0,0,13,76,0,0,1,1,1,0.640147740512134
neos-631694,7200,7200,930570,915420,1,1,0,0,1,1,0,0,7561,7482,0,0,1,1,1,0.983721405009294
neos-631694,7200,7200,625246,619951,0,0,0,0,0,0,0,0,4827,4688,0,0,1,1,1,0.991532687504198
neos-631694,233.92,235.31,8911,8911,0,0,0,0,0,0,0,0,1159,1159,0,0,1,1.00591690788353,1,1
neos-631694,7200,7200,1069187,1054870,1,1,0,0,1,1,0,0,5481,5433,0,0,1,1,1,0.986610704142106
neos-631709,7200,7200,5454,5464,1,1,0,0,1,1,0,0,376,376,0,0,1,1,1,1.00180050414116
neos-631709,7200,7200,681,662,0,0,0,0,0,0,0,0,124,124,0,0,1,1,1,0.975672215108835
neos-631709,7200,7200,371,352,1,1,0,0,1,1,0,0,189,189,0,0,1,1,1,0.959660297239915
neos-631709,7200,7200,186,180,1,1,0,0,1,1,0,0,361,361,0,0,1,1,1,0.979020979020979
neos-631710,7200,7200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-631710,7200,7200,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-631710,7200,7200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-631710,7200,7200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-631784,5956.65,5969.52,172202,172202,1,1,0,0,1,1,0,0,6558,6558,0,0,1,1.00216024774869,1,1
neos-631784,2235.56,2236.67,82947,82947,0,0,0,0,0,0,0,0,3427,3427,0,0,1,1.00049629788604,1,1
neos-631784,7200,7200,386029,383005,1,1,0,0,1,1,0,0,18888,18888,0,0,1,1,1,0.992168420398364
neos-631784,3942.96,3963.7,159799,159799,1,1,0,0,1,1,0,0,7455,7455,0,0,1,1.00525867402306,1,1
neos-632335,10.03,9.91,193,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0.989120580235721,1,1
neos-632335,9.98,9.96,193,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998178506375228,1,1
neos-632335,10.08,9.98,193,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0.990974729241877,1,1
neos-632335,10.19,10.12,197,197,0,0,0,0,0,0,0,0,0,0,0,0,1,0.993744414655943,1,1
neos-633273,10.59,10.5,259,259,0,0,0,0,0,0,0,0,0,0,0,0,1,0.992234685073339,1,1
neos-633273,10.52,10.34,259,259,0,0,0,0,0,0,0,0,0,0,0,0,1,0.984375,1,1
neos-633273,10.18,10.15,253,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997316636851521,1,1
neos-633273,10.43,10.38,259,259,0,0,0,0,0,0,0,0,0,0,0,0,1,0.995625546806649,1,1
neos-655508,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-655508,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-655508,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-655508,0.5,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-662469,7200,7200,31575,68330,1,1,0,0,1,1,0,0,747,778,0,118,1,1,1,2.16037884767167
neos-662469,7200,7200,47257,61845,1,1,0,1,1,1,0,1,817,2534,0,2534,1,1,1,1.30804316151783
neos-662469,7200,6607.85,79015,54861,1,1,0,1,1,1,0,1,1095,2064,0,2064,1,0.917768365504791,1,0.694697592112747
neos-662469,7200,7200,28051,67661,2,1,0,0,2,1,0,0,1533,718,0,718,1,1,1,2.40705481155199
neos-686190,92.14,91.42,5703,6343,0,0,0,0,0,0,0,0,660,172,0,49,1,0.992269701524587,1,1.11028778218163
neos-686190,150.88,98.56,13529,7722,0,0,0,0,0,0,0,0,216,230,0,17,1,0.655517513826705,1,0.573923251889354
neos-686190,118.17,87.6,8992,5811,0,0,0,0,0,0,0,0,608,307,0,18,1,0.743475706973231,1,0.6501319841619
neos-686190,244.44,84.81,21982,5618,1,0,0,0,1,0,0,0,3906,162,0,44,1,0.349617014341591,1,0.25894393623766
neos-691058,7200,7200,6531,5408,1,0,0,0,1,6,0,0,275,148,0,0,1,1,1,0.830643945106319
neos-691058,7200,7200,7716,5607,0,0,0,0,7,6,0,0,86,145,0,0,1,1,1,0.730168884339816
neos-691058,7200,7200,12630,31626,1,1,0,0,2,2,0,0,566,517,0,0,1,1,1,2.49222309505106
neos-691058,7200,7200,5974,26296,1,1,0,0,3,5,0,0,321,792,0,0,1,1,1,4.34573592360882
neos-691073,7200,7200,24323,14046,0,0,0,0,7,6,0,0,94,70,0,0,1,1,1,0.579208123490153
neos-691073,7200,7200,15605,33561,1,1,0,0,5,4,0,0,117,336,0,50,1,1,1,2.14333014963387
neos-691073,7200,7200,11415,14850,0,0,0,0,3,1,0,0,62,94,0,0,1,1,1,1.29830655666522
neos-691073,7200,7200,11624,12367,1,1,0,1,3,5,0,1,108,228,0,16,1,1,1,1.06337427499147
neos-693347,1408.75,3986.35,12433,16773,0,0,0,0,0,2,0,0,3549,829,0,0,1,2.82840929242774,1,1.34628580547355
neos-693347,1923.24,3410.62,17666,47415,0,1,0,0,1,1,0,0,4621,3058,0,0,1,1.77297010767888,1,2.67449060002251
neos-693347,5730.59,4874.22,74565,34373,0,0,0,0,0,1,0,0,1716,3262,0,0,1,0.850587707773934,1,0.461702270139959
neos-693347,3504.75,3149.94,46192,34026,2,0,0,0,0,2,0,0,1238,830,0,0,1,0.898791984596734,1,0.737190011233042
neos-702280,7200,7200,6664,6769,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,1.0155233589592
neos-702280,7200,7200,6471,6437,0,0,0,0,0,0,0,0,6,6,0,0,1,1,1,0.994825749505402
neos-702280,7200,7200,6649,6673,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,1.00355608238258
neos-702280,7200,7200,7040,7077,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,1.00518207282913
neos-709469,0.5,0.5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-709469,0.64,0.65,377,377,0,0,0,0,0,0,0,0,35,35,0,0,1,1.00609756097561,1,1
neos-709469,0.5,0.5,120,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
neos-709469,0.55,0.59,315,315,0,0,0,0,0,0,0,0,3,3,0,0,1,1.0258064516129,1,1
neos-717614,21.08,66.41,7251,54649,0,0,0,0,0,0,0,0,4,79,0,79,1,3.05298913043478,1,7.44783022717998
neos-717614,35.62,111.36,19659,68576,0,0,0,0,1,0,0,0,5,49,0,49,1,3.06826870562534,1,3.47568196771092
neos-717614,3484.43,14.77,1782616,2829,0,0,0,0,0,0,0,0,24,51,0,51,1,0.004524549338245,1,0.001642998660471
neos-717614,46.73,11.16,38062,1421,0,0,0,0,3,4,0,0,16,61,0,61,1,0.254766394301278,1,0.039856401656098
neos-738098,7200,7200,607,2124,0,0,0,0,0,0,0,0,306,1025,0,1025,1,1,1,3.14568599717115
neos-738098,7200,7200,440,663,0,0,0,0,0,0,0,0,226,998,0,0,1,1,1,1.41296296296296
neos-738098,7200,7200,511,2209,0,0,0,0,0,0,0,0,556,686,0,410,1,1,1,3.77905073649754
neos-738098,7200,7200,816,2026,0,0,0,0,0,0,0,0,717,185,0,0,1,1,1,2.32096069868996
neos-775946,7.03,7.09,4,3,0,0,0,3,0,3,0,3,0,0,0,0,1,1.00747198007472,1,0.990384615384615
neos-775946,12.44,12.34,44,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0.992559523809524,1,0.972222222222222
neos-775946,9.01,8.24,3,3,0,0,0,3,0,3,0,3,0,0,0,0,1,0.923076923076923,1,1
neos-775946,7.08,7.58,4,5,0,0,0,1,0,1,0,1,0,5,0,5,1,1.06188118811881,1,1.00961538461538
neos-780889,284.39,169.55,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.597603279722485,1,0.990196078431373
neos-780889,53.64,53.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0053074670571,1,1
neos-780889,45.83,46.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01793721973094,1,1
neos-780889,46.41,46.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01096815017929,1,1
neos-785899,2.13,2.15,22,24,0,0,0,0,0,0,0,0,0,19,0,19,1,1.00638977635783,1,1.01639344262295
neos-785899,4.23,2.82,35,36,0,0,0,0,0,0,0,0,0,60,0,60,1,0.730401529636711,1,1.00740740740741
neos-785899,3.58,4.14,39,78,0,0,0,0,0,0,0,0,0,92,0,92,1,1.12227074235808,1,1.28057553956835
neos-785899,2.66,3.53,37,27,0,0,0,0,0,0,0,0,0,30,0,30,1,1.23770491803279,1,0.927007299270073
neos-785912,41.76,41.7,384,384,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998596819457437,1,1
neos-785912,34.78,34.69,227,227,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997484628283958,1,1
neos-785912,36.2,35.83,331,331,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99005376344086,1,1
neos-785912,82.41,79.55,290,290,0,0,0,0,0,0,0,0,11,11,0,0,1,0.965711545378252,1,1
neos-785914,8.56,8.54,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997907949790795,1,1
neos-785914,8.55,8.56,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00104712041885,1,1
neos-785914,4.73,4.72,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99825479930192,1,1
neos-785914,5.37,5.28,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.985871271585557,1,1
neos-787933,1.4,1.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00416666666667,1,1
neos-787933,1.36,1.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01694915254237,1,1
neos-787933,1.42,1.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.995867768595041,1,1
neos-787933,1.44,1.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.987704918032787,1,1
neos-791021,424.68,428.22,89,89,0,0,0,0,0,0,0,0,18,18,0,0,1,1.00831610599511,1,1
neos-791021,391.56,393.65,91,91,1,1,0,0,1,1,0,0,9,9,0,0,1,1.00532402690035,1,1
neos-791021,296.35,296.68,47,47,1,1,0,0,2,2,0,0,7,7,0,0,1,1.00110980326215,1,1
neos-791021,431.62,434.84,81,81,1,1,0,0,2,2,0,0,17,17,0,0,1,1.00744302158939,1,1
neos-796608,185.19,0.5,864703,2,0,0,0,1,0,1,0,1,40,5,0,5,1,0.008056286588968,1,0.00011794593682
neos-796608,183.39,0.5,843360,2,0,0,0,1,0,1,0,1,37,0,0,0,1,0.008134931395412,1,0.000120930453134
neos-796608,0.5,0.5,2,3,0,0,0,1,0,1,0,1,0,3,0,3,1,1,1,1.00980392156863
