ProblemName,Seed,T_coefdiving,T_conflictdiving-no-coefdiving,T_conflictdiving-no-coefdiving-no-confs,T_conflictdiving-no-coefdiving-no-sols,T_no-coefdiving,N_coefdiving,N_conflictdiving-no-coefdiving,N_conflictdiving-no-coefdiving-no-confs,N_conflictdiving-no-coefdiving-no-sols,N_no-coefdiving,CoefSols_coefdiving,CoefSols_conflictdiving-no-coefdiving,CoefSols_conflictdiving-no-coefdiving-no-confs,CoefSols_conflictdiving-no-coefdiving-no-sols,CoefSols_no-coefdiving,ConfSols_coefdiving,ConfSols_conflictdiving-no-coefdiving,ConfSols_conflictdiving-no-coefdiving-no-confs,ConfSols_conflictdiving-no-coefdiving-no-sols,ConfSols_no-coefdiving,CoefBestSols_coefdiving,CoefBestSols_conflictdiving-no-coefdiving,CoefBestSols_conflictdiving-no-coefdiving-no-confs,CoefBestSols_conflictdiving-no-coefdiving-no-sols,CoefBestSols_no-coefdiving,ConfBestSols_coefdiving,ConfBestSols_conflictdiving-no-coefdiving,ConfBestSols_conflictdiving-no-coefdiving-no-confs,ConfBestSols_conflictdiving-no-coefdiving-no-sols,ConfBestSols_no-coefdiving,CoefConfs_coefdiving,CoefConfs_conflictdiving-no-coefdiving,CoefConfs_conflictdiving-no-coefdiving-no-confs,CoefConfs_conflictdiving-no-coefdiving-no-sols,CoefConfs_no-coefdiving,ConfConfs_coefdiving,ConfConfs_conflictdiving-no-coefdiving,ConfConfs_conflictdiving-no-coefdiving-no-confs,ConfConfs_conflictdiving-no-coefdiving-no-sols,ConfConfs_no-coefdiving,CoefAvgDepth_coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving,CoefAvgDepth_conflictdiving-no-coefdiving-no-confs,CoefAvgDepth_conflictdiving-no-coefdiving-no-sols,CoefAvgDepth_no-coefdiving,ConfAvgDepth_coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving,ConfAvgDepth_conflictdiving-no-coefdiving-no-confs,ConfAvgDepth_conflictdiving-no-coefdiving-no-sols,ConfAvgDepth_no-coefdiving,TQ+1_coefdiving,TQ+1_conflictdiving-no-coefdiving,TQ+1_conflictdiving-no-coefdiving-no-confs,TQ+1_conflictdiving-no-coefdiving-no-sols,TQ+1_no-coefdiving,NQ+100_coefdiving,NQ+100_conflictdiving-no-coefdiving,NQ+100_conflictdiving-no-coefdiving-no-confs,NQ+100_conflictdiving-no-coefdiving-no-sols,NQ+100_no-coefdiving
neos-941782,1,7200,7200,7200,7200,7200,1087049,929692,910902,938645,1328103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,637,0,637,0,132.9,0,0,0,0,0,90.3,101.6,90.3,0,1,1,1,1,1,0.818511176378912,0.700037569558268,0.68589063569349,0.706778256034657,1
neos-941782,3,7200,7200,7200,7200,7200,1339107,1139969,1281403,1141267,940019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,1182,0,1182,0,146.3,0,0,0,0,0,86.4,115,86.4,0,1,1,1,1,1,1.42450796122619,1.21268584083504,1.36312849756254,1.21406651711113,1
neos-941782,4,7200,7200,7200,7200,7200,1366871,1495457,1198949,1501605,1266159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941,0,0,0,0,0,9847,0,9847,0,100.1,0,0,0,0,0,65.7,84.5,65.7,0,1,1,1,1,1,1.07953507141904,1.18108301698152,0.946922391074811,1.18593826381491,1
neos-942323,0,4.78,4.58,4.32,4.33,4.77,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00173310225303,0.967071057192374,0.922010398613518,0.923743500866551,1,1,1,1,1,1
neos-942323,1,8.75,8.84,9.32,8.82,8.95,490,490,490,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979899497487437,0.98894472361809,1.03718592964824,0.986934673366834,1,1,1,1,1,1
neos-942323,3,5.84,5.84,6.26,6.17,5.86,97,97,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997084548104956,0.997084548104956,1.05830903790087,1.04518950437318,1,1,1,1,1,1
neos-942323,4,9.22,9.31,9.6,9.57,9.34,714,714,714,714,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988394584139265,0.997098646034816,1.02514506769826,1.02224371373308,1,1,1,1,1,1
neos-942830,0,1442.37,998.78,855.68,995.33,1711.85,384859,240739,214077,240739,470887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,1236,0,1236,0,75.4,0,0,0,0,0,44.3,45,44.3,0,0.842671570773856,0.58369384359401,0.500148874682547,0.581679656712497,1,0.817345277045863,0.511349570157987,0.454740789023901,0.511349570157987,1
neos-942830,1,824.28,2329.11,874.11,2308.15,1148.49,243577,669215,271052,669215,345134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,0,0,0,0,0,4134,0,4134,0,79.1,0,0,0,0,0,53,47.6,53,0,0.717953179236009,2.02708157530731,0.761302838650184,2.00884740189127,1,0.705831407103588,1.93872851457272,0.785415109751647,1.93872851457272,1
neos-942830,3,687.81,1360.15,1437.1,1374.52,514.81,182134,420629,404720,420629,95831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,1661,0,1661,0,74.1,0,0,0,0,0,44.4,67.6,44.4,0,1.33539481592059,2.6388592698862,2.78804210852833,2.66671836528954,1,1.89963619684982,4.38574600494105,4.21990805891735,4.38574600494105,1
neos-942830,4,1458.35,2724.81,631.26,2719.46,2406.5,308675,823956,139591,823956,621947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,1897,0,1897,0,100,0,0,0,0,0,52.6,50.8,52.6,0,0.606168224299065,1.13221599169263,0.262620976116303,1.12999376947041,1,0.496385321366392,1.32474877300268,0.224566632424881,1.32474877300268,1
neos-942886,0,0.5,0.57,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04666666666667,1,1,1,1,1,1,1,1
neos-942886,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-942886,3,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-942886,4,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-948126,0,7200,7200,7200,7200,7200,653,672,732,669,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,669.5,0,0,0,0,0,57.8,68.2,57.8,0,1,1,1,1,1,0.882766705744431,0.905041031652989,0.975381008206331,0.901524032825322,1
neos-948126,1,7200,7200,7200,7200,7200,1579,775,791,782,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,832,0,0,0,0,0,656,545.7,656,0,1,1,1,1,1,1.58396226415094,0.825471698113208,0.840566037735849,0.832075471698113,1
neos-948126,3,7200,7200,7200,7200,7200,717,897,923,902,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.2,0,0,0,0,0,727.6,727.6,727.6,0,1,1,1,1,1,1.10854816824966,1.3527815468114,1.38805970149254,1.359565807327,1
neos-948126,4,7200,7200,7200,7200,7200,1001,692,819,698,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,806.7,0,0,0,0,0,577.5,552.8,577.5,0,1,1,1,1,1,1.09661354581673,0.788844621513944,0.915338645418327,0.794820717131474,1
neos-948268,0,11.44,11.83,11.59,11.45,11.69,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980299448384555,1.01103230890465,0.992119779353822,0.981087470449172,1,1,1,1,1,1
neos-948268,1,15.26,15.18,15.14,15.48,15.21,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00308451573103,0.998149290561382,0.995681677976557,1.01665638494756,1,1,1,1,1,1
neos-948268,3,9.99,10.02,10.42,9.99,10.06,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993670886075949,0.996383363471971,1.03254972875226,0.993670886075949,1,1,1,1,1,1
neos-948268,4,13.36,13.35,13.52,13.36,13.4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997222222222222,0.996527777777778,1.00833333333333,0.997222222222222,1,1,1,1,1,1
neos-948346,0,7200,7200,7200,7200,7200,81,81,124,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,318,0,0,0,0,0,48,50,48,0,1,1,1,1,1,1.00555555555556,1.00555555555556,1.24444444444444,1.00555555555556,1
neos-948346,1,7200,7200,7200,7200,7200,250,82,82,82,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,84.7,0,0,0,0,0,47,47,47,0,1,1,1,1,1,1.44628099173554,0.752066115702479,0.752066115702479,0.752066115702479,1
neos-948346,3,7200,7200,7200,7200,7200,264,155,379,154,104,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,175,0,175,0,261.3,0,0,0,0,0,298,176.2,298,0,1,1,1,1,1,1.7843137254902,1.25,2.34803921568627,1.24509803921569,1
neos-948346,4,7200,7200,7200,7200,7200,110,113,136,444,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,117,0,0,0,0,0,28,26,275.2,0,1,1,1,1,1,0.833333333333333,0.845238095238095,0.936507936507936,2.15873015873016,1
neos-950242,0,430.04,420.66,315.02,430.27,635.19,137,78,39,78,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,349.3,0,0,0,0,0,145.7,243,145.7,0,0.677533441267546,0.662789418255553,0.496738395762272,0.677894968484258,1,0.92578125,0.6953125,0.54296875,0.6953125,1
neos-950242,1,292.91,268.88,302.57,275.8,247.71,62,58,62,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,367,0,0,0,0,0,78,93,78,0,1.18173776687709,1.08511921515018,1.22057818342648,1.11294278476941,1,1.08724832214765,1.06040268456376,1.08724832214765,1.06040268456376,1
neos-950242,3,263.6,310.98,234.46,316.54,309.78,39,70,26,70,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,560,0,0,0,0,0,124,172,124,0,0.851406139391209,1.00386125233284,0.757642061908746,1.021751721475,1,0.684729064039409,0.83743842364532,0.620689655172414,0.83743842364532,1
neos-950242,4,741.41,560.81,1174.73,562.07,385.28,194,114,799,114,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,118,0,220,0,0,0,0,0,67,92.7,67,0,1.92194780987884,1.45441130785958,3.043724759242,1.45767319043181,1,1.84905660377359,1.34591194968553,5.65408805031447,1.34591194968553,1
neos-952987,0,7200,7200,7200,7200,7200,13,12,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.991150442477876,1,1,1
neos-952987,1,7200,7200,7200,7200,7200,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
neos-952987,3,7200,7200,7200,7200,7200,7,8,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.00934579439252,1,0.990654205607477,1
neos-952987,4,7200,7200,7200,7200,7200,27,27,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.9921875,0.9921875,1,1,1
neos-953928,0,516.17,555.83,545.06,559.31,489.71,97,89,80,89,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,101,101,101,0,1.05392186831326,1.13474353487803,1.112795744941,1.14183529987161,1,1.13872832369942,1.09248554913295,1.04046242774566,1.09248554913295,1
neos-953928,1,452.95,432.55,530.43,431.24,460.35,72,53,70,53,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,126,0,0,0,0,0,76,78,76,0,0.983960117047794,0.939742061341715,1.15190202666089,0.936902568548824,1,1.01176470588235,0.9,1,0.9,1
neos-953928,3,662.76,551.69,551.45,561.75,673.49,43,27,27,27,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,36,36,36,0,0.984091684087236,0.819419116665925,0.819063292265267,0.834334089460185,1,0.959731543624161,0.852348993288591,0.852348993288591,0.852348993288591,1
neos-953928,4,855.89,548.07,172.8,706.56,442.31,69,46,3,128,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,174.3,0,0,0,0,0,86,0,105,0,1.93293631995669,1.23856894723782,0.392050709435835,1.59608400442129,1,1.26119402985075,1.08955223880597,0.76865671641791,1.70149253731343,1
neos-954925,0,6805.42,2207.39,4804.94,2227.08,5325.58,326,92,234,92,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.2,0,0,0,0,0,291,215,291,0,1.27782179184392,0.414598109856606,0.902256231953711,0.418294665620342,1,1.94520547945205,0.876712328767123,1.52511415525114,0.876712328767123,1
neos-954925,1,3209.61,2872.17,2667.8,2835.34,2744.21,93,155,87,155,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,324,324,324,0,1.16953165695885,1.04661209889225,0.972166063798398,1.03319600322015,1,1.06629834254144,1.40883977900552,1.03314917127072,1.40883977900552,1
neos-954925,3,3631.75,4117.23,2984.29,4118.66,4097.09,160,191,94,191,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,182.3,0,0,0,0,0,104,95,104,0,0.886449541127696,1.00491448455256,0.728458867423605,1.00526342759676,1,0.738636363636364,0.826704545454545,0.551136363636364,0.826704545454545,1
neos-954925,4,2834.57,4337.55,6370.89,7200,3339.24,41,882,2561,3023,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,104.5,162,0,0.848912054223649,1.29887373362393,1.90761442291572,2.15583311378823,1,0.792134831460674,5.51685393258427,14.9494382022472,17.5449438202247,1
neos-955215,0,18.95,21.1,23.77,15.54,42.55,17654,21699,29145,13477,61981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,100,0,93,0,25.4,0,0,0,0,0,24.6,24.3,24.9,0,0.458094144661309,0.507462686567164,0.568771526980482,0.379793340987371,1,0.285981218086049,0.351138029348754,0.471078107633575,0.218698152413782,1
neos-955215,1,16.18,12.63,13.56,12.83,22.13,7955,9325,10206,9325,20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,45,0,45,0,23.3,0,0,0,0,0,25.5,24.2,25.5,0,0.74275832252486,0.589277993947255,0.62948551664505,0.597924773022049,1,0.400129154041031,0.468183398738264,0.51194674879539,0.468183398738264,1
neos-955215,3,15.98,14,14.16,14.32,16.85,17102,10838,9506,10838,12998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,60,0,60,0,24.3,0,0,0,0,0,24.4,24.9,24.4,0,0.951260504201681,0.840336134453781,0.849299719887955,0.858263305322129,1,1.31333027943197,0.83508932661475,0.733394411360513,0.83508932661475,1
neos-955215,4,8.9,10.45,10.46,10.85,12.01,3797,5507,5970,5507,7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,34,0,34,0,20.8,0,0,0,0,0,24,24.1,24,0,0.760953112990008,0.880092236740969,0.880860876249039,0.910837817063797,1,0.497828308635667,0.716274910577414,0.775421563617782,0.716274910577414,1
neos-955800,0,74.13,69.99,76.93,70.09,93.1,2143,2098,2024,2098,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,50,0,50,0,66.4,0,0,0,0,0,36.7,30.8,36.7,0,0.798405951115834,0.754410201912859,0.828161530286929,0.755472901168969,1,0.79623713170039,0.780262690805822,0.753993610223642,0.780262690805822,1
neos-955800,1,47.92,50.42,38.7,51.52,42.87,998,1054,591,1117,851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54,0,0,0,0,0,160,0,160,0,59.6,0,0,0,0,0,28.5,22,28.5,0,1.11511283337132,1.17209938454525,0.904946432641897,1.19717346706177,1,1.15457413249211,1.21345951629863,0.726603575184017,1.27970557308097,1
neos-955800,3,39.5,55.49,43.65,55.63,50.06,707,1181,753,1181,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,86,0,65,0,0,0,0,0,22.2,36.4,22.2,0,0.793184488836663,1.10634547591069,0.874461417939679,1.10908734821778,1,0.845911949685535,1.34276729559748,0.894129979035639,1.34276729559748,1
neos-955800,4,60.34,64.3,63.65,64.23,78.6,1323,1467,1394,1467,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,106,0,106,0,77.4,0,0,0,0,0,37.5,35.3,37.5,0,0.770603015075377,0.82035175879397,0.812185929648241,0.819472361809045,1,0.579161579161579,0.637769637769638,0.608058608058608,0.637769637769638,1
neos-956971,0,3847.46,2208.61,3894.39,2232.03,4945.31,284,107,304,107,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,0,0,0,0,0,424,124.8,424,0,0.778046665089734,0.44671886719595,0.787534545954459,0.451453709937307,1,0.309677419354839,0.166935483870968,0.325806451612903,0.166935483870968,1
neos-956971,1,7200,7200,7200,7200,7200,219,385,349,385,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,32,0,0,0,0,0,98.2,152,98.2,0,1,1,1,1,1,0.202926208651399,0.30852417302799,0.285623409669211,0.30852417302799,1
neos-956971,3,3483.13,2380.54,2348.57,2369.34,2337.22,694,67,72,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5,0,0,0,0,0,102,36,102,0,1.49007792252226,1.01852691363516,1.00485411980053,1.01373694519763,1,4.61627906976744,0.97093023255814,1,0.97093023255814,1
neos-956971,4,7200,7200,7200,7200,7200,372,1182,427,506,821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,132,0,12,0,58.2,0,0,0,0,0,187.7,140,93.5,0,1,1,1,1,1,0.512486427795874,1.39196525515744,0.572204125950054,0.657980456026059,1
neos-957143,0,1233.38,1343.16,1275.25,1335.16,4960.73,41,74,102,74,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,32,0,0,0,0,0,117.5,200,117.5,0,0.248780163370437,0.270905510779506,0.257218752330336,0.269293169922587,1,0.081739130434783,0.100869565217391,0.117101449275362,0.100869565217391,1
neos-957143,1,4919.64,52,53.52,52,53.16,318,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,90.8537666174299,0.978581979320532,1.00664697193501,0.978581979320532,1,4.13861386138614,1,1,1,1
neos-957143,3,5666.28,3158.37,2916.84,3159.94,2918.21,226,289,289,289,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,5,0,100,0,0,0,0,0,190.5,111.5,190.5,0,1.94137454996386,1.08226883300619,0.999530694948291,1.08280664974428,1,1.5377358490566,1.83490566037736,1.83490566037736,1.83490566037736,1
neos-957143,4,4441.26,2797.27,95.07,2790.39,2824.82,319,201,1,201,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,36,0,36,0,58.5,0,0,0,0,0,39.8,0,39.8,0,1.57202511129513,0.99025061751987,0.033997211428895,0.987815925996702,1,1.82173913043478,1.30869565217391,0.439130434782609,1.30869565217391,1
neos-957270,0,2.44,2.48,2.55,2.37,2.56,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96629213483146,0.97752808988764,0.997191011235955,0.946629213483146,1,1,1,1,1,1
neos-957270,1,2.45,2.39,2.38,2.41,2.4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01470588235294,0.997058823529412,0.994117647058824,1.00294117647059,1,1,1,1,1,1
neos-957270,3,2.4,2.4,2.52,2.55,2.42,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994152046783626,0.994152046783626,1.02923976608187,1.03801169590643,1,1,1,1,1,1
neos-957270,4,2.39,2.38,2.46,2.53,2.38,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00295857988166,1,1.02366863905325,1.04437869822485,1,1,1,1,1,1
neos-957323,0,123.84,77.58,124.27,78.14,123.77,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00056103229943,0.629798829846918,1.00400737356736,0.634287088242366,1,1,1,1,1,1
neos-957323,1,356.12,354.61,361.04,377.92,322.25,18,18,18,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10477958236659,1.10010827532869,1.12,1.17221964423821,1,1.00854700854701,1.00854700854701,1.00854700854701,1.09401709401709,1
neos-957323,3,136.19,137.03,137.16,136.37,136.18,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00007289692375,1.00619623851873,1.00714389852748,1.00138504155125,1,1,1,1,1,1
neos-957323,4,100.58,96.27,96.87,97,96.3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04398766700925,0.999691675231244,1.00585817060637,1.00719424460432,1,1,1,1,1,1
neos-957389,0,17.56,17.31,17.58,17.52,17.36,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01089324618736,0.997276688453159,1.0119825708061,1.00871459694989,1,1,1,1,1,1
neos-957389,1,17.49,17.48,18.39,17.8,17.39,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00543773790103,1.00489396411093,1.05437737901033,1.02229472539424,1,1,1,1,1,1
neos-957389,3,17.38,17.34,17.52,17.42,17.38,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.997823721436344,1.0076169749728,1.00217627856366,1,1,1,1,1,1
neos-957389,4,17.43,17.79,17.64,17.53,17.4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00163043478261,1.02119565217391,1.01304347826087,1.0070652173913,1,1,1,1,1,1
neos-960392,0,849.64,851.73,869.21,851.85,849.91,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999682692646696,1.00213888660375,1.02268159969915,1.00227991209411,1,1,1,1,1,1
neos-960392,1,1009.17,1040.6,961.6,1054.69,1671.72,28,34,26,34,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,86,0,0,0,0,0,56,73,56,0,0.603908603950452,0.622698359558085,0.575469893347362,0.631121765746808,1,0.646464646464646,0.676767676767677,0.636363636363636,0.676767676767677,1
